CÓD. DEP.,DEPARTAMENTO,CÓD. MUN.,MUNICIPIO,GRUPO DE CULTIVO,SUBGRUPO DE CULTIVO,CULTIVO,DESAGREGACIÓN REGIONAL Y/O SISTEMA PRODUCTIVO,CÓDIGO CULTIVO,NOMBRE CIENTIFICO,PERIODO,Área Sembrada(ha),Área Cosechada(ha),Producción(t),Rendimiento(t/ha),ESTADO FISICO PRODUCCION
54,NORTE DE SANTANDER,54518,PAMPLONA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,50,0,0,0,GRANO SECO
54,NORTE DE SANTANDER,54377,LABATECA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,45,0,0,0,GRANO SECO
54,NORTE DE SANTANDER,54051,ARBOLEDAS,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,45,45,68,1.5,GRANO SECO
54,NORTE DE SANTANDER,54125,CACOTA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,40,0,0,0,GRANO SECO
54,NORTE DE SANTANDER,54670,SAN CALIXTO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,40,8,16,2,GRANO SECO
54,NORTE DE SANTANDER,54239,DURANIA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,30,5,5,1,GRANO SECO
54,NORTE DE SANTANDER,54344,HACARI,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,27,30,33,1.1,GRANO SECO
54,NORTE DE SANTANDER,54099,BOCHALEMA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,24,24,29,1.2,GRANO SECO
54,NORTE DE SANTANDER,54223,CUCUTILLA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,22,17,17,1,GRANO SECO
54,NORTE DE SANTANDER,54820,TOLEDO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,20,20,26,1.3,GRANO SECO
54,NORTE DE SANTANDER,54520,PAMPLONITA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,18,0,0,0,GRANO SECO
54,NORTE DE SANTANDER,54206,CONVENCION,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,15,20,20,1,GRANO SECO
54,NORTE DE SANTANDER,54673,SAN CAYETANO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,14,14,28,2,GRANO SECO
54,NORTE DE SANTANDER,54109,BUCARASICA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,14,15,30,2,GRANO SECO
54,NORTE DE SANTANDER,54800,TEORAMA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,10,10,12,1.2,GRANO SECO
54,NORTE DE SANTANDER,54172,CHINACOTA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,10,16,26,1.6,GRANO SECO
54,NORTE DE SANTANDER,54871,VILLA CARO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,7,0,0,0,GRANO SECO
54,NORTE DE SANTANDER,54680,SANTIAGO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,6,0,0,0,GRANO SECO
54,NORTE DE SANTANDER,54599,RAGONVALIA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,6,8,10,1.2,GRANO SECO
54,NORTE DE SANTANDER,54405,LOS PATIOS,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,4,4,6,1.5,GRANO SECO
54,NORTE DE SANTANDER,54313,GRAMALOTE,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,3,2,2,1,GRANO SECO
54,NORTE DE SANTANDER,54347,HERRAN,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,2,1,2,1.5,GRANO SECO
54,NORTE DE SANTANDER,54553,PUERTO SANTANDER,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,2,2,3,1.5,GRANO SECO
54,NORTE DE SANTANDER,54660,SALAZAR,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,0,3,3,1,GRANO SECO
54,NORTE DE SANTANDER,54418,LOURDES,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,0,10,10,1,GRANO SECO
86,PUTUMAYO,86571,PUERTO GUZMAN,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,2000,188,188,1,GRANO SECO
86,PUTUMAYO,86573,PUERTO LEGUIZAMO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,400,252,454,1.8,GRANO SECO
86,PUTUMAYO,86568,PUERTO ASIS,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,383,96,115,1.2,GRANO SECO
86,PUTUMAYO,86320,ORITO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,322,105,158,1.5,GRANO SECO
86,PUTUMAYO,86749,SIBUNDOY,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,296,0,0,0,GRANO SECO
86,PUTUMAYO,86755,SAN FRANCISCO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,280,0,0,0,GRANO SECO
86,PUTUMAYO,86569,PUERTO CAICEDO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,260,150,150,1,GRANO SECO
86,PUTUMAYO,86219,COLON,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,200,0,0,0,GRANO SECO
86,PUTUMAYO,86001,MOCOA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,165,80,56,0.7,GRANO SECO
86,PUTUMAYO,86865,VALLE DEL GUAMUEZ,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,149,115,150,1.3,GRANO SECO
86,PUTUMAYO,86757,SAN MIGUEL,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,140,58,87,1.5,GRANO SECO
86,PUTUMAYO,86760,SANTIAGO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,120,0,0,0,GRANO SECO
86,PUTUMAYO,86885,VILLAGARZON,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,30,40,40,1,GRANO SECO
63,QUINDIO,63470,MONTENEGRO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,569,55,45,0.8,GRANO SECO
63,QUINDIO,63001,ARMENIA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,37,0,0,0,GRANO SECO
63,QUINDIO,63190,CIRCASIA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,28,24,24,1,GRANO SECO
63,QUINDIO,63594,QUIMBAYA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,15,10,30,3,GRANO SECO
63,QUINDIO,63690,SALENTO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,10,15,38,2.5,GRANO SECO
63,QUINDIO,63272,FILANDIA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,5,5,4,0.8,GRANO SECO
63,QUINDIO,63130,CALARCA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,5,40,33,0.8,GRANO SECO
63,QUINDIO,63302,GENOVA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,3,5,6,1.2,GRANO SECO
63,QUINDIO,63212,CORDOBA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,2,0,0,0,GRANO SECO
63,QUINDIO,63401,LA TEBAIDA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,1,0,0,0,GRANO SECO
63,QUINDIO,63548,PIJAO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,0,3,2,1,GRANO SECO
66,RISARALDA,66572,PUEBLO RICO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,100,70,91,1.3,GRANO SECO
66,RISARALDA,66456,MISTRATO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,45,3,3,1,GRANO SECO
66,RISARALDA,66440,MARSELLA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,30,5,15,3,GRANO SECO
66,RISARALDA,66045,APIA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,30,19,29,1.5,GRANO SECO
66,RISARALDA,66318,GUATICA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,24,4,19,4.8,GRANO SECO
66,RISARALDA,66170,DOS QUEBRADAS,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,10,8,36,4.5,GRANO SECO
66,RISARALDA,66594,QUINCHIA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2016A,10,35,105,3,GRANO SECO
